SET DEFINE OFF;
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (1, '서울특별시', '강남구', 37.4979, 127.0276);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (2, '서울특별시', '강동구', 37.5301, 127.1238);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (3, '서울특별시', '강북구', 37.6396, 127.0257);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (4, '서울특별시', '강서구', 37.5509, 126.8495);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (5, '서울특별시', '관악구', 37.4784, 126.9516);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (6, '서울특별시', '광진구', 37.5384, 127.0826);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (7, '서울특별시', '구로구', 37.4955, 126.8873);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (8, '서울특별시', '금천구', 37.4558, 126.8958);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (9, '서울특별시', '노원구', 37.6540, 127.0568);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (10, '서울특별시', '도봉구', 37.6688, 127.0477);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (11, '서울특별시', '동대문구', 37.5740, 127.0396);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (12, '서울특별시', '동작구', 37.5027, 126.9487);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (13, '서울특별시', '마포구', 37.5602, 126.9088);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (14, '서울특별시', '서대문구', 37.5792, 126.9355);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (15, '서울특별시', '서초구', 37.4835, 127.0164);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (16, '서울특별시', '성동구', 37.5612, 127.0378);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (17, '서울특별시', '성북구', 37.5891, 127.0195);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (18, '서울특별시', '송파구', 37.5146, 127.1057);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (19, '서울특별시', '양천구', 37.5170, 126.8669);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (20, '서울특별시', '영등포구', 37.5244, 126.8964);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (21, '서울특별시', '용산구', 37.5324, 126.9904);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (22, '서울특별시', '은평구', 37.6176, 126.9227);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (23, '서울특별시', '종로구', 37.5730, 126.9794);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (24, '서울특별시', '중구', 37.5636, 126.9976);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (25, '서울특별시', '중랑구', 37.6060, 127.0928);
INSERT INTO tblCategoryMain (tblCategoryMainSeq, categoryName) VALUES (1, '스포츠');
INSERT INTO tblCategoryMain (tblCategoryMainSeq, categoryName) VALUES (2, '게임');
INSERT INTO tblCategoryMain (tblCategoryMainSeq, categoryName) VALUES (3, '맛집');
INSERT INTO tblCategoryMain (tblCategoryMainSeq, categoryName) VALUES (4, '문화');
INSERT INTO tblCategoryMain (tblCategoryMainSeq, categoryName) VALUES (5, '힐링');
INSERT INTO tblCategoryMain (tblCategoryMainSeq, categoryName) VALUES (6, '자기계발');
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (1, '4z3wyacj', 'h9^v$s9@^7ryc', '정하은', '즐거운햇살68', TO_DATE('1977-09-05', 'YYYY-MM-DD'), '010-2083-4804', '4z3wyacj@naver.com', 'F', 'basicProfile.png', default, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (407, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (408, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (409, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (410, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (411, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (412, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (413, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (414, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (415, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (416, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (417, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (418, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (419, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (420, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (421, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (422, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (423, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (424, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (425, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (426, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (427, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (428, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (429, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (430, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (431, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (432, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (433, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (434, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (435, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (436, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (437, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (438, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (439, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (440, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (441, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (442, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (443, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (444, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (445, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (446, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (447, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (448, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (449, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (450, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (451, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (452, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (453, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (454, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (455, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (456, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (457, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (458, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (459, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (460, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (461, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (462, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (463, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (464, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (465, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (466, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (467, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (468, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (469, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (470, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (471, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (472, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (473, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (474, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (475, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (476, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (477, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (478, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (479, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (480, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (481, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (482, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (483, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (484, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (485, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (486, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (487, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (488, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (489, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (490, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (491, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (492, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (493, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (494, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (495, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (496, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (497, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (498, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (499, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (500, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (501, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (502, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (503, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (504, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (505, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (506, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (507, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (508, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (509, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (510, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (511, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (512, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (513, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (514, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (515, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (516, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (517, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (518, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (519, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (520, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (521, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (522, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (523, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (524, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (525, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (526, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (527, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (528, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (529, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (530, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (531, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (532, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (533, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (534, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (535, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (536, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (537, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (538, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (539, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (540, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (541, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (542, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (543, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (544, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (545, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (546, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (547, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (548, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (549, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (550, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (551, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (552, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (553, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (554, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (555, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (556, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (557, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (558, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (559, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (560, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (561, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (562, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (563, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (564, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (565, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (566, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (567, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (568, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (569, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (570, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (571, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (572, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (573, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (574, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (575, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (576, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (577, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (578, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (579, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (580, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (581, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (582, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (583, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (584, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (585, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (586, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (587, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (588, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (589, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (590, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (591, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (592, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (593, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (594, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (595, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (596, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (597, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (598, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (599, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (600, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (601, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (602, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (603, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (604, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (605, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (606, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (607, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (608, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (609, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (610, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (611, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (612, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (613, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (614, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (615, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (616, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (617, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (618, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (619, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (620, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (621, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (622, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (623, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (624, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (625, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (626, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (627, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (628, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (629, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (630, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (631, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (632, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (633, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (634, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (635, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (636, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (637, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (638, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (639, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (640, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (641, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (642, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (643, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (644, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (645, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (646, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (647, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (648, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (649, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (650, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (651, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (652, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (653, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (654, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (655, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (656, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (657, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (658, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (659, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (660, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (661, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (662, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (663, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (664, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (665, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (666, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (667, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (668, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (669, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (670, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (671, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (672, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (673, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (674, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (675, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (676, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (677, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (678, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (679, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (680, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (681, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (682, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (683, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (684, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (685, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (686, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (687, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (688, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (689, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (690, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (691, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (692, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (693, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (694, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (695, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (696, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (697, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (698, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (699, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (700, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (701, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (702, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (703, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (704, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (705, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (706, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (707, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (708, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (709, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (710, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (711, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (712, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (713, 0);
INSERT INTO tblPasswordError (tblMemberSeq, count) VALUES (714, 0);
